player_id,height,current_rank
132352,1.75,1333
288283,1.7,912
231597,,457
93661,,536
383991,1.91,201
145118,1.8,907
256797,,1158
199863,1.7,594
448184,,1110
396013,,1012
157462,1.88,880
362612,1.91,566
273779,,1173
189578,,858
308404,1.71,618
291010,1.85,1473
199379,1.85,452
280123,,1331
215722,1.78,1292
308287,,942
253842,1.85,263
223481,1.83,776
391794,1.8,879
267024,,560
339606,1.91,793
152896,1.85,1117
393344,1.91,828
204006,1.91,646
118166,1.8,923
245109,1.93,843
375161,,1284
210981,,991
284061,,715
385221,,1174
447347,,1037
205282,,489
18597,1.77,902
421776,,1142
300960,,879
88290,,550
405085,,1299
120722,,566
64590,,598
405576,,836
236918,,1257
237568,,762
355536,,303
261752,1.78,836
221015,1.81,897
52057,1.83,670
163094,,1167
303880,,866
224121,,621
255404,,939
355536,,302
95853,,493
257537,,326
360262,,927
294815,,369
211014,1.64,289
246159,,167
403166,,861
269874,,918
374578,,182
74875,,542
377988,,1308
222299,,795
183861,1.65,107
355540,,1114
320723,,651
162560,,973
168526,,405
196442,,411
270439,,753
205313,1.91,617
201850,,1075
273680,1.83,72
246107,,972
373036,,774
448232,,827
197536,,878
407845,,1058
228123,,1182
94779,,997
420872,,641
270414,1.88,638
227447,1.73,600
108621,,313
316468,,186
464370,,1192
405101,,1214
207979,1.7,23
332537,,1355
215286,1.85,1166
241742,1.8,983
251784,1.93,855
247197,1.8,1486
207606,,777
257637,1.85,708
157150,,215
248326,,115
120664,,706
26120,1.83,146
303307,1.75,411
221383,1.91,762
302587,1.7,1146
261752,1.78,835
303908,1.83,1228
85877,1.75,446
180948,,1036
130628,,305
397014,1.8,532
221362,,170
59662,,291
73500,1.68,352
98733,,252
256533,,310
191320,,660
238735,1.75,567
230379,,569
181384,1.78,1040
275466,1.73,727
312761,1.73,454
215307,,788
246135,,558
93695,1.75,653
322099,,302
398054,,486
336621,1.85,581
398740,,842
202572,1.85,684
299618,,534
222183,,406
198725,1.78,1029
340445,,508
447347,,1039
200852,1.93,1038
137810,1.88,456
129534,1.8,175
377956,,644
258324,1.91,453
298618,1.7,1034
138654,,520
373036,,774
50795,1.85,526
463772,,1328
393344,1.91,828
377356,,1368
205282,,489
223481,1.83,776
381399,1.88,616
56361,1.88,575
341820,1.8,241
88290,,550
51736,,754
326110,1.73,863
228123,,1182
144084,,429
257537,,326
230049,1.8,362
63682,,448
118166,1.8,923
381430,,687
268807,,1154
199863,1.7,594
339606,1.91,739
157462,1.88,890
308088,,220
227434,,952
420894,,748
396013,,1012
414229,,936
250934,1.83,280
260195,,579
238867,1.85,890
228662,,1204
277195,1.83,633
96237,,638
50064,,343
53483,1.83,393
228739,1.88,712
256756,1.83,717
114885,1.73,1388
452586,,1110
384184,,1048
217448,1.83,417
64590,,658
120722,,566
276310,,592
394471,,1041
217446,1.85,493
232459,,623
374578,,177
348987,,268
264414,,967
221383,1.91,761
341859,,1203
403858,1.78,427
255400,1.8,1426
65992,1.73,588
353490,,631
95801,1.91,137
39234,1.83,58
264372,1.83,87
54573,1.8,106
275923,1.83,2
221806,1.7,30
89632,1.98,19
92074,1.91,80
136042,1.96,9
44547,1.75,150
298247,1.75,139
406728,1.93,74
15894,1.8,19
87690,1.83,40
62790,1.8,104
237452,1.78,84
23581,1.91,13
192013,1.93,29
23581,1.91,13
206570,1.88,4
46391,1.93,25
158896,1.96,8
264344,1.85,45
201239,1.83,11
18111,1.96,309
36067,1.74,37
228272,1.76,1
19017,1.83,27
20732,1.86,59
19546,1.76,24
66476,1.8,286
250279,1.68,33
228272,1.76,1
58515,1.78,63
257784,1.78,7
197446,1.83,367
135778,1.75,246
22218,1.96,111
235576,1.88,92
55067,1.85,221
294337,1.78,190
103625,1.78,299
295178,1.85,259
231620,1.8,375
245307,,487
245307,,504
406808,1.93,778
195248,1.85,590
212809,1.85,733
121182,1.98,272
406808,1.93,778
202181,1.78,329
121182,1.98,272
16683,1.83,231
406648,1.83,1123
14414,1.83,130
38517,1.78,229
111837,1.93,186
111837,1.93,186
307391,1.85,217
372312,1.93,129
289106,1.91,237
58877,1.88,420
42152,1.96,160
106153,1.96,266
207575,1.83,154
342835,1.78,267
42152,1.96,204
124930,1.85,39
23581,1.91,13
206570,1.88,4
187236,1.8,206
22218,1.96,112
53483,1.83,393
233692,1.91,704
256756,1.83,717
255400,1.8,1426
341859,,1203
252750,1.83,1032
299524,,561
188493,,869
341203,,1220
90110,1.91,321
250859,,375
383987,1.8,450
265808,1.75,780
322022,1.78,370
107429,,553
207593,,251
98105,,321
413192,,1182
135192,,503
418032,,593
214009,,505
25822,,576
46273,,257
132412,1.76,415
72230,1.83,374
49660,1.8,447
392072,1.85,612
189604,,877
246159,,167
329533,1.8,832
78419,1.7,652
135786,1.93,639
334273,,201
186885,1.83,340
64968,1.83,82
250934,1.83,279
105051,1.78,1213
276310,,592
305030,,769
195437,,386
132186,,281
328146,,323
50643,,205
322082,1.83,447
57327,1.78,807
149100,1.8,354
201244,1.8,430
198838,,530
152766,,524
341820,1.8,240
165866,,176
129534,1.8,176
195386,1.78,867
144160,1.8,721
161874,1.88,779
303307,1.75,411
232459,,627
218346,,745
391868,,1239
265148,1.8,734
82133,1.93,268
320723,,659
299765,1.73,309
258336,1.7,575
326949,1.83,491
74333,1.91,530
191769,,325
92667,1.85,624
231597,,457
93661,,536
145118,1.8,907
396013,,1012
308404,1.71,618
183861,1.65,107
215722,1.78,1292
308287,,942
253842,1.85,263
391794,1.8,879
267024,,560
152896,1.85,1117
204006,1.91,646
245109,1.93,843
375161,,1284
385221,,1174
421776,,1142
64590,,598
405576,,836
236918,,1257
237568,,762
355536,,303
360262,,927
211014,1.64,289
246159,,167
403166,,861
374578,,182
74875,,542
320723,,651
168526,,405
196442,,411
407845,,1058
228123,,1182
420872,,641
227447,1.73,600
108621,,313
316468,,186
207979,1.7,23
332537,,1361
215286,1.85,1166
241742,1.8,983
251784,1.93,855
247197,1.8,1486
207606,,777
257637,1.85,708
157150,,215
248326,,115
120664,,706
51309,1.93,442
26120,1.83,146
303307,1.75,411
221383,1.91,762
302587,1.7,1146
261752,1.78,835
303908,1.83,1228
85877,1.75,446
180948,,1036
130628,,305
397014,1.8,535
59662,,291
73500,1.68,352
98733,,252
256533,,310
238735,1.75,562
230379,,569
181384,1.78,1040
275466,1.73,727
312761,1.73,454
215307,,788
246135,,558
93695,1.75,653
322099,,302
398054,,486
336621,1.85,581
398740,,843
202572,1.85,684
299618,,534
222183,,406
198725,1.78,1029
340445,,508
447347,,1039
200852,1.93,1038
137810,1.88,456
129534,1.8,175
377956,,644
258324,1.91,453
298618,1.7,1034
138654,,520
373036,,774
50795,1.85,526
118526,,363
463772,,1328
393344,1.91,828
377356,,1368
205282,,489
223481,1.83,776
464370,,1192
381399,1.88,616
56361,1.88,575
52057,1.83,670
341820,1.8,241
201244,1.8,434
341853,1.98,836
88290,,550
51736,,754
326110,1.73,863
228123,,1182
144084,,429
257537,,326
230049,1.8,362
63682,,448
118166,1.8,923
381430,,687
268807,,1154
199863,1.7,594
339606,1.91,739
157462,1.88,890
308088,,220
227434,,952
420894,,748
228155,1.85,934
396013,,1012
414229,,936
250934,1.83,280
260195,,579
213173,,1381
238867,1.85,890
228662,,1204
277195,1.83,633
96237,,638
50064,,343
53483,1.83,393
228739,1.88,712
417196,1.91,465
256756,1.83,717
114885,1.73,1388
452586,,1110
384184,,1048
217448,1.83,417
64590,,658
111609,1.78,386
120722,,566
129534,1.8,175
276310,,592
394471,,1041
217446,1.85,493
329809,,
232459,,623
354634,1.68,322
374578,,177
348987,,268
264414,,967
134342,,327
221383,1.91,761
328075,1.75,469
26120,1.83,146
297199,1.78,320
240797,1.85,614
64968,1.83,81
248326,,114
384240,1.91,788
207606,,777
161874,1.88,779
251784,1.93,855
82133,1.93,268
180948,,1037
110281,1.7,366
98733,,252
336621,1.85,581
92667,1.85,623
93661,,536
72868,1.8,445
217883,1.93,732
230379,,569
238735,1.75,567
50915,1.69,500
341859,,1203
206602,1.73,216
403858,1.78,427
112987,1.88,375
255400,1.8,1426
65992,1.73,588
199863,1.7,594
217448,1.83,418
403167,,1253
138654,,509
200763,,423
135192,,503
132412,1.76,415
353490,,631
413192,,1182
299524,,559
210114,,640
246103,,711
114885,1.73,1389
168524,,609
322022,1.78,372
260195,,581
257537,,328
207654,,646
372309,,295
205282,,489
222183,,407
232459,,627
316468,,186
135786,1.93,637
63682,,448
179146,1.75,40
221410,1.85,113
264980,1.66,58
37508,1.68,87
19202,1.64,94
206568,1.76,46
71250,1.71,52
215773,1.65,152
223148,1.82,62
110055,1.7,56
153860,1.6,58
72450,1.63,90
360262,,915
72376,1.74,39
46625,1.63,224
245547,1.88,955
46273,,257
320723,,651
276310,,592
413296,1.93,948
137810,1.88,458
387966,,682
238867,1.85,890
18597,1.77,902
245109,1.93,821
342975,1.85,866
335085,,670
265627,1.83,471
348987,,268
197546,1.85,845
258324,1.91,457
403858,1.78,427
49638,1.91,1486
228739,1.88,712
411643,,1362
341853,1.98,837
246159,,167
132186,,281
460490,,863
52057,1.83,670
371052,,818
230049,1.8,362
206602,1.73,227
38180,1.83,479
217446,1.85,495
322022,1.78,372
132412,1.76,415
336215,1.78,276
129534,1.8,176
149100,1.8,354
207593,,251
50643,,205
112987,1.88,377
46273,,257
43102,1.79,179
206602,1.73,216
265627,1.83,471
132186,,281
191637,1.8,617
19202,1.64,94
338890,1.88,465
111609,1.78,386
207593,,251
198223,1.8,669
95801,1.91,137
221806,1.7,30
54573,1.8,85
89632,1.98,19
39234,1.83,58
275923,1.83,2
275923,1.83,2
221806,1.7,30
87690,1.83,42
44547,1.75,150
298247,1.75,139
273680,1.83,72
406728,1.93,74
87690,1.83,40
42379,1.8,52
136042,1.96,9
23581,1.91,13
206570,1.88,4
206570,1.88,3
46391,1.93,25
201239,1.83,11
158896,1.96,8
264344,1.85,45
122368,1.88,29
186312,1.84,4
228272,1.76,1
19546,1.76,24
66476,1.8,286
250279,1.68,33
228272,1.76,1
197446,1.83,367
243925,1.91,170
22218,1.96,111
103625,1.78,299
145122,1.83,189
244419,1.78,557
295178,1.85,259
245307,,504
220537,1.8,413
195248,1.85,590
212809,1.85,733
406808,1.93,778
231620,1.8,375
78743,1.93,433
121182,1.98,272
14414,1.83,130
372312,1.93,129
207575,1.83,153
289106,1.91,237
58877,1.88,420
342835,1.78,261
42152,1.96,160
97977,1.75,221
42152,1.96,204
207593,,251
418032,,593
246159,,167
329533,1.8,832
328146,,323
201244,1.8,430
341820,1.8,240
303307,1.75,411
308404,1.71,618
183861,1.65,107
227447,1.73,600
51309,1.93,442
397014,1.8,535
258324,1.91,453
118526,,363
463772,,1328
464370,,1192
56361,1.88,575
52057,1.83,670
201244,1.8,434
341853,1.98,836
230049,1.8,362
268807,,1154
308088,,220
420894,,748
228155,1.85,934
213173,,1381
228739,1.88,712
417196,1.91,466
452586,,1110
111609,1.78,386
120722,,566
129534,1.8,175
217446,1.85,493
329809,,
354634,1.68,322
348987,,268
264414,,967
134342,,327
221383,1.91,761
328075,1.75,469
26120,1.83,146
297199,1.78,320
240797,1.85,614
64968,1.83,81
248326,,114
384240,1.91,788
207606,,777
161874,1.88,779
251784,1.93,855
82133,1.93,268
180948,,1037
110281,1.7,366
98733,,252
336621,1.85,581
92667,1.85,623
93661,,536
72868,1.8,445
217883,1.93,732
230379,,569
238735,1.75,567
50915,1.69,500
341859,,1203
206602,1.73,216
403858,1.78,427
112987,1.88,375
255400,1.8,1426
65992,1.73,588
199863,1.7,594
217448,1.83,418
403167,,1253
138654,,509
200763,,423
135192,,503
132412,1.76,415
353490,,631
413192,,1182
299524,,559
210114,,640
246103,,711
114885,1.73,1389
168524,,609
322022,1.78,372
260195,,581
257537,,328
207654,,646
372309,,295
205282,,489
222183,,407
232459,,627
316468,,186
135786,1.93,637
63682,,448
179146,1.75,40
221410,1.85,113
264980,1.66,58
37508,1.68,87
19202,1.64,94
206568,1.76,47
71250,1.71,53
215773,1.65,151
223148,1.82,64
110055,1.7,60
153860,1.6,58
72450,1.63,90
360262,,915
72376,1.74,39
46625,1.63,224
245547,1.88,955
46273,,257
320723,,651
276310,,592
413296,1.93,948
137810,1.88,458
387966,,682
238867,1.85,890
18597,1.77,902
245109,1.93,821
342975,1.85,866
335085,,670
265627,1.83,471
348987,,268
197546,1.85,845
258324,1.91,457
403858,1.78,427
49638,1.91,1486
228739,1.88,712
411643,,1362
341853,1.98,837
246159,,167
132186,,281
82307,1.76,277
297199,1.78,320
460490,,863
52057,1.83,670
371052,,818
230049,1.8,362
206602,1.73,227
38180,1.83,479
217446,1.85,495
322022,1.78,372
132412,1.76,415
336215,1.78,276
64968,1.83,81
129534,1.8,175
82133,1.93,293
149100,1.8,354
207593,,251
50643,,205
51309,1.93,439
112987,1.88,377
85877,1.75,446
46273,,257
212763,1.93,800
183861,1.65,107
328075,1.75,469
72868,1.8,445
230379,,569
217883,1.93,732
43102,1.79,179
201681,1.83,501
206602,1.73,216
265627,1.83,471
132186,,281
202572,1.85,684
191637,1.8,617
19202,1.64,94
179146,1.75,40
264980,1.66,58
205282,,489
338890,1.88,465
296802,1.91,706
206568,1.76,47
111609,1.78,386
207593,,251
198223,1.8,669
71250,1.71,53
114885,1.73,1388
110055,1.7,60
186885,1.83,340
54171,,292
111149,,568
233694,,836
45835,1.66,128
223148,1.82,64
193290,1.73,288
238867,1.85,898
149100,1.8,354
56361,1.88,575
195182,,181
207593,,251
300293,1.83,490
320723,,659
191637,1.8,617
43102,1.79,171
316468,,186
417196,1.91,466
322022,1.78,372
228670,1.85,495
168420,1.8,650
335102,1.78,68
108767,1.83,150
15434,1.78,103
196406,,
88992,1.83,73
232780,1.96,189
71660,1.88,101
52057,1.83,670
264372,1.83,59
275923,1.83,2
221806,1.7,30
89632,1.98,19
39234,1.83,58
275923,1.83,2
87690,1.83,42
136042,1.96,10
138546,1.85,14
273680,1.83,72
42379,1.8,52
136042,1.96,9
23581,1.91,13
206570,1.88,4
206570,1.88,3
23581,1.91,13
201239,1.83,11
122368,1.88,29
186312,1.84,4
228272,1.76,1
228272,1.76,1
205795,1.8,110
243925,1.91,170
103625,1.78,282
145122,1.83,189
244419,1.78,557
220537,1.8,413
231620,1.8,375
406808,1.93,778
231620,1.8,375
78743,1.93,433
121182,1.98,260
14414,1.83,130
14414,1.83,126
207575,1.83,153
97977,1.75,221
42152,1.96,160
97977,1.75,221
316468,,186
135786,1.93,639
46625,1.63,224
245547,1.88,955
320723,,651
246159,,167
82307,1.76,277
297199,1.78,320
460490,,863
38180,1.83,479
217446,1.85,495
64968,1.83,81
82133,1.93,293
51309,1.93,439
85877,1.75,446
212763,1.93,800
183861,1.65,107
328075,1.75,469
275105,,132
248326,,114
72868,1.8,445
230379,,569
217883,1.93,732
43102,1.79,179
201681,1.83,501
202572,1.85,684
179146,1.75,40
264980,1.66,58
205282,,489
296802,1.91,706
206568,1.76,47
111609,1.78,386
207593,,251
381430,,688
222183,,407
198223,1.8,669
71250,1.71,53
114885,1.73,1388
110055,1.7,60
186885,1.83,340
54171,,292
111149,,568
233694,,836
45835,1.66,128
223148,1.82,64
137810,1.88,456
193290,1.73,288
238867,1.85,898
288465,1.83,512
341853,1.98,836
149100,1.8,354
56361,1.88,575
195182,,181
207593,,251
300293,1.83,490
320723,,659
191637,1.8,617
43102,1.79,171
316468,,186
417196,1.91,466
308404,1.71,618
322022,1.78,372
228670,1.85,495
168420,1.8,650
335102,1.78,68
108767,1.83,150
15434,1.78,103
196406,,
88992,1.83,73
232780,1.96,189
71660,1.88,101
54975,1.78,378
64968,1.83,81
82133,1.93,268
271389,1.78,113
158748,1.85,153
308084,1.83,77
77223,1.85,95
221515,1.85,105
212762,1.78,311
57289,1.8,135
175014,1.8,147
80665,1.88,164
207050,1.85,295
47295,1.83,252
187218,1.83,400
157302,1.8,114
273680,1.83,69
298795,1.75,142
187608,1.83,100
217883,1.93,731
50915,1.69,500
280163,,1479
422701,,1322
213427,1.73,909
191637,1.8,617
296802,1.91,706
71660,1.88,101
406776,1.71,38
78551,1.79,25
227431,1.82,42
72376,1.74,39
69208,1.63,26
215755,1.78,49
226805,2.01,170
52057,1.83,670
205282,,489
230049,1.8,362
132352,1.75,1334
422851,1.75,811
212836,,
233164,1.88,
234323,1.83,833
388383,,1365
243915,1.73,1337
118402,1.8,982
105973,1.8,918
386252,1.8,862
369176,1.78,1454
418094,1.85,880
221327,1.85,790
381419,,897
287721,,
291039,,1048
391100,,1213
480611,,1360
61674,,1194
397935,,1005
305444,,968
413123,,1357
457169,,1093
336623,,1213
54171,,292
88992,1.83,73
49172,1.75,160
195182,,181
17080,1.96,267
17017,1.85,269
153826,1.78,271
99587,1.78,376
111857,1.8,425
355525,1.91,436
94485,1.83,128
207034,1.75,289
106153,1.96,276
269291,1.83,432
82579,1.8,351
149100,1.8,354
54171,,292
387966,,682
67759,1.75,17
23158,1.7,39
72450,1.63,90
179146,1.75,40
186885,1.83,340
300293,1.83,490
377410,,1077
276809,,1179
248446,1.75,1438
255400,1.8,1412
407382,,1219
327786,,1246
248227,,1419
386340,,1331
414969,,1158
20158,1.68,1051
340014,,1106
390213,,1155
332112,,1444
190440,,1178
200150,,1202
425537,,1288
62386,1.91,1412
376420,,1189
267214,,1282
418032,,593
321401,,1050
43625,,949
284066,,1177
243878,,1147
205884,,1294
198123,,1472
306078,,1092
118166,1.8,923
396821,,946
167294,1.85,986
340528,,1019
349490,1.91,1473
161448,1.93,868
385827,,1488
379585,,1489
373197,,1426
227434,,952
93809,,
47767,1.83,293
135778,1.75,246
198725,1.78,1029
390958,,737
295178,1.85,259
22956,1.75,258
267576,1.88,608
322053,1.91,1251
302566,1.91,1251
114885,1.73,1388
256033,,1413
210080,,
269874,,918
210545,,1319
384184,,1048
171026,,890
410569,,1327
162560,,973
396966,,1327
245561,,1294
403166,,861
446585,,998
371864,,1037
380970,,1360
355540,,1114
323000,,1294
223481,1.83,772
248845,1.8,860
138714,,1490
81275,1.7,888
217838,1.83,1489
245531,1.85,809
101095,1.83,968
316904,,957
169386,1.8,1858
334273,,246
200185,,988
258983,1.93,1062
375214,,1148
169370,,1472
258820,,1301
396013,,1011
74679,1.88,
256797,,1161
248303,1.91,1457
298618,1.7,1034
212762,1.78,311
157378,,1443
287181,1.83,157
192862,2.08,458
257091,1.8,285
15858,1.8,295
355526,1.83,336
175070,1.83,279
229275,1.75,276
248326,,114
303899,1.78,1033
72324,1.8,1442
379444,1.75,1454
391778,1.73,1172
452586,,1110
221015,1.81,896
401440,1.85,1277
180948,,1037
130722,,1443
488404,,1500
410569,,1327
264372,1.83,87
275923,1.83,2
89632,1.98,21
136042,1.96,9
138546,1.85,14
206570,1.88,4
206570,1.88,4
23581,1.91,13
228272,1.76,1
205795,1.8,128
145122,1.83,218
103625,1.78,299
220537,1.8,502
231620,1.8,563
14414,1.83,130
97977,1.75,221
42152,1.96,204
121606,1.85,1135
275105,,144
248326,,115
381430,,687
222183,,406
137810,1.88,458
288465,1.83,513
341853,1.98,837
300293,1.83,490
308404,1.71,618
168420,1.8,650
54975,1.78,377
64968,1.83,82
82133,1.93,293
271389,1.78,117
158748,1.85,151
308084,1.83,76
77223,1.85,96
221515,1.85,105
212762,1.78,310
57289,1.8,135
175014,1.8,145
80665,1.88,166
207050,1.85,296
47295,1.83,249
187218,1.83,407
